date,product_code,registration_no,company,company_en,company_raw,commodity,commodity_mn,product_type,grade,grade_mn,contract_type,bidders,start_price,deal_price,currency,price_unit,total_value,premium_pct,lots,quantity_t,quantity_source,quality
2024-08-16,FE02-2024081602,DMP-24137,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,5,58.0,58.0,USD,тонн,3445200.0,0.0,18.0,59400.0,reported,"Fe (57-59%) | S (3.5%) | Al2O3 (1.0%) | SiO2 (6.0%) | TiO2 (0.1%) | P (0.02%) | Fraction (0.10mm, 10-40mm)"
2024-08-16,C06-2024081601,ER-24199,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,5,450.0,460.0,CNY,тонн,11776000.0,2.22,4.0,25600.0,reported,"Ash (dry,%) ≤ 25.0% | Volatile matter | (dry, ash free basis,%) >10.0%-28.0% | Sulfur (dry, %) ≤ 1.0% | Total moisture | (as recieved,%) ≤ 10.0% | G index >20-60 | Calorific Value | (Kcal/kg) ≈5500"
2024-08-16,C05-2024081603,ETT24-14-OX,Эрдэнэс Тавантолгой ХК,Erdenes Tavan Tolgoi,Эрдэнэс Тавантолгой ХК,Coal,Нүүрс,Боловсруулаагүй,"Thermal coal (bituminous, non-caking)","Эрчим хүчний нүүрс /Битумт, үл барьцалдах нүүрс/",Форвард,3,52.2,54.7,USD,тонн,7001600.0,4.79,20.0,128000.0,reported,Ash (db) 21.5 (-5.0 | +5.0) | Volatile (daf) 34.0 max | Total sulfur (db) ≤1.5% | Total moisture (ar) 6.0 (-3.0 | +3.0) | Calorific (cal/g) 5500 (-500 | +700) | G-Index (5:1) <5
2024-08-15,FE02-2024081503,DMP-24136,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,3,58.0,70.0,USD,тонн,4158000.0,20.69,18.0,59400.0,reported,"Fe (57-59%) | S (3.5%) | Al2O3 (1.0%) | SiO2 (6.0%) | TiO2 (0.1%) | P (0.02%) | Fraction (0.10mm, 10-40mm)"
2024-08-15,C07-2024081502,UZ-24-01,Өсөх Зоос ХХК,Өсөх Зоос ХХК,Өсөх Зоос ХХК,Coal,Нүүрс,Боловсруулаагүй,"Дэгдэмхий бодис их, хийн нүүрс","Дэгдэмхий бодис их, хийн нүүрс",Спот,2,500.0,500.0,CNY,тонн,6400000.0,0.0,2.0,12800.0,reported,Total moisture 2.37 | Ash (DB dry basis) 16.35% | Volatile (DB dry basis) 39.8% | Sulfur 0.93% | Receive base low calorific | value 6089 | CSN bloat index 7 | G index 74
2024-08-15,C02-2024081501,KH-24006,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,3,900.0,950.0,CNY,тонн,12160000.0,5.56,2.0,12800.0,reported,"Ash (dry,%) ≤ 9.5% | Volatile matter | (dry, ash free basis,%) > 28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥65"
2024-08-13,C06-2024081301,ER-24197,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,9,450.0,470.0,CNY,тонн,12032000.0,4.44,4.0,25600.0,reported,"Ash (dry,%) ≤ 25.0% | Volatile matter | (dry, ash free basis,%) >10.0%-28.0% | Sulfur (dry, %) ≤ 1.0% | Total moisture | (as recieved,%) ≤ 10.0% | G index >20-60 | Calorific Value | (Kcal/kg) ≈5500"
2024-08-12,CaF02-2024081201,EG-01,Эрд гео ХХК,Эрд гео ХХК,Эрд гео ХХК,Fluorspar,Жонш,Баяжмал,CaF2- 55-63% Хайлуур жонш,CaF2- 55-63% Хайлуур жонш,Форвард,1,85.0,85.0,USD,тонн,110500.0,0.0,20.0,1300.0,reported,CaF2 62.45% /-7% | +0.5%/ | CaCO3 0.97% | SiO2 32.68% | S <0.05 | P <0.01
2024-08-12,C01-2024081201,ER-24196,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,3,1150.0,1150.0,CNY,тонн,22080000.0,0.0,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-08-09,FE03-2024080901,MRTSM-227,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-08-09,C01-2024080901,ER-24195,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,4,1150.0,1160.0,CNY,тонн,22272000.0,0.87,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-08-08,FE03-2024080801,MRTSM-226,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-08-08,C06-2024080801,ER-24194,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,9,450.0,470.0,CNY,тонн,12032000.0,4.44,4.0,25600.0,reported,"Ash (dry,%) ≤ 25.0% | Volatile matter | (dry, ash free basis,%) >10.0%-28.0% | Sulfur (dry, %) ≤ 1.0% | Total moisture | (as recieved,%) ≤ 10.0% | G index >20-60 | Calorific Value | (Kcal/kg) ≈5500"
2024-08-07,FE03-2024080701,MRTSM-225,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-08-07,C01-2024080701,ER-24193,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,5,1150.0,1160.0,CNY,тонн,22272000.0,0.87,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-08-06,FE03-2024080601,MRTSM-224,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,70.0,72.0,USD,тонн,237600.0,2.86,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-08-06,C06-2024080601,ER-24192,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,8,450.0,470.0,CNY,тонн,12032000.0,4.44,4.0,25600.0,reported,"Ash (dry,%) ≤ 25.0% | Volatile matter | (dry, ash free basis,%) >10.0%-28.0% | Sulfur (dry, %) ≤ 1.0% | Total moisture | (as recieved,%) ≤ 10.0% | G index >20-60 | Calorific Value | (Kcal/kg) ≈5500"
2024-08-05,FE03-2024080501,MRTSM-223,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-08-05,FE02-2024080502,DMP-24135,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,6,58.0,72.5,USD,тонн,4306500.0,25.0,18.0,59400.0,reported,"H20 (0-2) | Fe (56-60%) | S (3.5%) | Al2O3 (1.0%) | SiO2 (6.0%) | TiO2 (0.1%) | P (0.02%) | Fraction (0.10mm, 10-40mm)"
2024-08-05,CaF03-2024080501,OMKH-01,Очир мандал хайрхан ХХК,Очир мандал хайрхан ХХК,Очир мандал хайрхан ХХК,Fluorspar,Жонш,Хүдэр,CaF2- <42% Хайлуур жоншны хүдэр,CaF2- <42% Хайлуур жоншны хүдэр,Форвард,1,550.0,550.0,CNY,тонн,3575000.0,0.0,100.0,6500.0,reported,CaF2 <42% | CaCO3 1.4% | SiO2 39.0% | S <0.01 | P 0.05
2024-08-05,C01-2024080501,ER-24191,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,5,1150.0,1170.0,CNY,тонн,22464000.0,1.74,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-08-02,FE03-2024080201,MRTSM-222,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-08-02,FE02-2024080202,DMP-24134,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,5,58.0,63.0,USD,тонн,3742200.0,8.62,18.0,59400.0,reported,"H20 (0-2) | Fe (56-60%) | S (3.5%) | Al2O3 (1.0%) | SiO2 (6.0%) | TiO2 (0.1%) | P (0.02%) | Fraction (0.10mm, 10-40mm)"
2024-08-02,C05-2024080202,ETT24-13-OX,Эрдэнэс Тавантолгой ХК,Erdenes Tavan Tolgoi,Эрдэнэс Тавантолгой ХК,Coal,Нүүрс,Боловсруулаагүй,"Thermal coal (bituminous, non-caking)","Эрчим хүчний нүүрс /Битумт, үл барьцалдах нүүрс/",Форвард,5,52.2,55.2,USD,тонн,7065600.0,5.75,20.0,128000.0,reported,Ash (db) 21.5 (-5.0 | +5.0) | Volatile (daf) 34.0 max | Total sulfur (db) ≤1.5% | Total moisture (ar) 6.0 (-3.0 | +3.0) | Calorific (cal/g) 5500 (-500 | +700) | G-Index (5:1) <5.0
2024-08-02,C01-2024080201,ER-24190,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,4,1150.0,1170.0,CNY,тонн,22464000.0,1.74,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-08-01,C06-2024080101,ER-24189,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,10,450.0,470.0,CNY,тонн,12032000.0,4.44,4.0,25600.0,reported,
2024-07-31,FE03-2024073101,MRTSM-220,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-1.0% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-07-31,C01-2024073101,ER-24188,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,4,1150.0,1170.0,CNY,тонн,22464000.0,1.74,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-07-30,C06-2024073001,ER-24187,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,10,450.0,470.0,CNY,тонн,12032000.0,4.44,4.0,25600.0,reported,
2024-07-29,C01-2024072901,ER-24186,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,5,1150.0,1180.0,CNY,тонн,22656000.0,2.61,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-07-26,FE03-2024072601,MRTSM-217,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-10% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-07-26,C01-2024072601,ER-24185,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,7,1150.0,1190.0,CNY,тонн,22848000.0,3.48,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-07-25,FE03-2024072501,MRTSM-216,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,70.0,70.0,USD,тонн,231000.0,0.0,1.0,3300.0,reported,H2O 0.5-10% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-07-25,C06-2024072501,ER-24184,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,11,450.0,480.0,CNY,тонн,12288000.0,6.67,4.0,25600.0,reported,"Ash (dry,%) ≤ 25.0% | Volatile matter | (dry, ash free basis,%) >10.0%-28.0% | Sulfur (dry, %) ≤ 1.0% | Total moisture | (as received,%) ≤ 10.0% | G index >20-60 | Calorific Value | (Kcal/kg) ≈5500"
2024-07-24,FE03-2024072401,MRTSM-215,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,3,70.0,72.5,USD,тонн,239250.0,3.57,1.0,3300.0,reported,H2O 0.5-10% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-07-24,C05-2024072402,ETT24-12-OX,Эрдэнэс Тавантолгой ХК,Erdenes Tavan Tolgoi,Эрдэнэс Тавантолгой ХК,Coal,Нүүрс,Боловсруулаагүй,"Thermal coal (bituminous, non-caking)","Эрчим хүчний нүүрс /Битумт, үл барьцалдах нүүрс/",Форвард,5,52.2,54.2,USD,тонн,6937600.0,3.83,20.0,128000.0,reported,"Ash (dry,%) 21.5 (-5.0 | +5.0) | Volatile matter | (dry, ash free basis,%) 34.0 max | Sulfur (dry, %) ≤1.5% | Total moisture | (as received,%) 6.0 (-3.0 | +3.0) | Calorific (cal/g) 5500 (-500 | +700) | G index <5.0"
2024-07-24,C01-2024072401,ER-24183,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,7,1150.0,1220.0,CNY,тонн,23424000.0,6.09,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
2024-07-23,FE03-2024072301,MRTSM-214,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,70.0,74.0,USD,тонн,244200.0,5.71,1.0,3300.0,reported,H2O 0.5-10% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-07-23,C06-2024072301,ER-24182,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed medium-ash semi-hard coking coal,"Баяжуулсан дунд зэрэг үнстэй, хагас хатуу коксжих нүүрс",Форвард,10,450.0,480.0,CNY,тонн,12288000.0,6.67,4.0,25600.0,reported,"Ash (dry,%) ≤ 25.0% | Volatile matter | (dry, ash free basis,%) >10.0%-28.0% | Sulfur (dry, %) ≤ 1.0% | Total moisture | (as recieved,%) ≤ 10.0% | G index >20-60 | Calorific Value | (Kcal/kg) ≈5500"
2024-07-22,FE03-2024072201,MRTSM-213,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,70.0,73.0,USD,тонн,240900.0,4.29,1.0,3300.0,reported,H2O 0.5-10% | Al203 1%-3% | S 0.02%-0.05% | SiO2 5%-10% | Fe <52% | TiO2 0.01%-0.08% | P 0.01%-0.03%
2024-07-22,C01-2024072201,ER-24181,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,9,1150.0,1220.0,CNY,тонн,23424000.0,6.09,3.0,19200.0,reported,"Ash (dry,%) ≤ 11.0% | Volatile matter | (dry, ash free basis,%) >20.0%-28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥ 75"
